,2018,2019
2187,210.10266,181.87456
2188,192.47592,178.03967
2189,172.38585,167.51201
2190,204.80759,185.96117
2191,164.58015,158.30748
2192,178.56868,194.32524
2193,136.06458,104.80087
2194,62.50525,55.284443
2195,15.279445,18.974808
2196,6.2046075,7.800954
2197,1.1771687,-0.7581912
2198,12.029798,11.755447
2199,138.05284,137.03899
2200,130.8701,174.73128
2201,83.731316,132.12868
2202,76.97144,106.09162
2203,110.727806,136.48927
2204,113.06518,85.58606
2205,65.60087,36.786293
2206,1.2020445,10.914774
2207,-0.21583833,-2.4526777
2208,0.9790708,-2.4720705
2209,-3.3559542,0.51830846
2210,11.305367,4.121615
2211,62.139896,34.730125
2212,221.3603,138.42017
2213,301.04935,204.33992
2214,348.6668,188.70581
2215,309.7304,169.91216
2216,316.2393,192.06924
2217,238.57005,279.53583
2218,113.4785,141.39583
2219,-1.2974087,15.197026
2220,-3.6512442,5.356562
2221,4.459174,-1.9854984
2222,16.030628,11.373482
2223,87.09124,78.04494
2224,139.26816,127.56801
2225,255.80469,176.83675
2226,229.89748,174.15167
2227,184.70935,172.23785
2228,191.48848,150.98611
2229,191.54214,186.54576
2230,175.07524,184.8266
2231,163.83704,107.62343
2232,70.65868,47.61333
2233,52.073177,42.028545
2234,2.2088397,2.5523555
2235,2.2651632,2.7044778
2236,0.2504298,9.875568
2237,4.033213,16.584202
2238,93.20548,75.0982
2239,155.53854,111.13069
2240,158.18471,176.60527
2241,118.68392,178.75392
2242,113.891335,170.04893
2243,98.135185,132.43211
2244,57.628017,37.98265
2245,29.068375,44.185753
2246,36.620426,28.503204
2247,66.93928,22.523693
2248,94.243996,142.33925
2249,108.81194,87.793816
2250,205.05823,117.50827
2251,327.7841,180.42284
2252,239.27475,178.9954
2253,130.15555,73.763016
2254,0.77393246,-0.16808496
2255,0.14599274,2.1269102
2256,3.0670767,-4.299105
2257,-11.646137,7.611077
2258,2.9092407,-6.4443617
2259,10.101944,0.44347167
2260,60.730137,68.345634
2261,98.899826,86.45194
2262,168.7677,158.10287
2263,171.65456,176.30968
2264,279.55737,282.58572
2265,207.9406,245.94626
2266,178.00386,181.99368
2267,134.61316,90.82975
2268,10.313632,6.639544
2269,1.5670531,1.2493086
2270,5.0996985,5.4336514
2271,1.2177385,0.13146676
2272,1.8796692,-0.7458769
2273,1.2358193,-0.82876
2274,0.43944457,2.656333
2275,30.482145,25.466635
2276,87.13803,94.246475
2277,92.05062,119.72392
2278,132.38228,124.73363
2279,120.38316,123.943565
2280,75.09324,107.0003
2281,102.91507,91.62103
2282,112.19618,119.580086
2283,99.82972,97.5613
2284,148.65717,187.13
2285,188.26833,226.44652
2286,319.90588,193.36815
2287,242.1954,119.5941
2288,40.054356,40.39981
2289,3.7395089,-16.126083
2290,1.7754757,2.0925186
2291,55.950966,37.934967
2292,59.92513,59.47569
2293,80.437645,75.8828
2294,140.85686,107.72495
2295,169.96262,166.61722
2296,174.0397,162.7692
2297,144.64519,125.694466
2298,50.057068,58.617947
2299,1.2446694,1.4244802
2300,1.7036623,0.9621954
2301,1.2177385,0.40068316
2302,3.638606,3.5360055
2303,4.263975,4.5611153
2304,12.536574,7.969968
2305,49.52933,28.878674
2306,109.92975,129.66524
2307,98.19862,138.75404
2308,108.18389,139.55849
2309,99.357895,105.67373
2310,92.53118,96.68138
2311,57.106293,38.277878
2312,76.13121,62.861
2313,29.972027,34.84947
2314,71.49883,45.05204
2315,23.577454,14.939815
2316,-9.5359955,-10.451577
2317,3.5753036,4.5672407
2318,10.941279,14.8052
2319,93.88755,83.96238
2320,122.66327,99.6166
2321,146.22803,118.30221
2322,142.47556,127.90378
2323,120.74808,86.81992
2324,50.151352,55.528183
2325,2.407996,4.828017
2326,1.5510187,1.6367735
2327,2.625159,4.324297
2328,1.4829339,3.7448406
2329,1.1691973,-1.2768652
2330,5.0793085,-0.2578345
2331,-0.7347908,6.3517933
2332,26.60352,21.975834
2333,24.151497,16.272278
2334,10.890479,6.6676264
2335,20.575975,16.367086
2336,8.149395,2.1475966
2337,2.6441498,-0.9005672
2338,-0.50736547,2.4681933
2339,1.7244252,-0.14845891
2340,102.78098,73.692986
2341,140.09587,116.53936
2342,144.6922,142.00412
2343,217.30424,168.84999
2344,142.69328,120.03455
2345,55.51054,42.020477
2346,60.692116,49.259445
2347,3.242392,4.317345
2348,2.2359462,0.5223447
2349,2.0411327,1.9411479
2350,1.6539559,0.5450358
2351,0.95350826,0.035248667
2352,3.0207078,5.025805
2353,100.27612,81.99908
2354,202.54616,154.54823
2355,131.86206,127.158806
2356,209.26088,149.97472
2357,89.82853,74.507416
2358,8.130505,10.91932
2359,5.812184,6.350141
2360,0.8242518,0.020162318
2361,0.9715891,-0.018575102
2362,1.1691973,-0.15725757
2363,8.732283,10.762372
2364,72.55903,56.86516
2365,150.21486,124.09114
2366,207.30238,168.06927
2367,172.04036,120.53326
2368,70.58292,62.75455
2369,5.456003,3.955009
2370,2.1867876,3.9641914
2371,2.4024768,3.7688162
2372,29.702148,7.8936973
2373,110.77866,84.9855
2374,216.81801,170.80116
2375,224.66599,166.62967
2376,167.41714,140.16724
2377,30.003426,24.366043
2378,0.48380247,-0.11670813
2379,3.9567337,6.087739
2380,3.482577,3.3213582
2381,3.8401697,4.945405
2382,10.122021,10.478907
2383,65.48183,66.20027
2384,192.08385,125.26425
2385,127.04697,128.09366
2386,66.319305,57.09508
2387,2.7564435,0.31293952
2388,1.3075024,0.66582155
2389,1.3495979,0.8769218
2390,50.281937,63.906376
2391,49.447655,64.014565
2392,17.63578,19.605211
2393,62.519886,63.83313
2394,38.598812,33.576614
2395,8.389882,9.40014
2396,28.67042,23.324142
2397,47.636303,45.796947
2398,5.7055044,6.803128
2399,0.92448235,0.14144643
2400,3.0834527,3.2973437
2401,49.571133,63.823254
2402,57.90058,59.851696
2403,34.25606,31.551964
2404,3.7571626,3.5227153
2405,7.1382947,10.2247
2406,2.2235167,-0.9069785
2407,9.301507,9.950827
2408,11.126874,10.828645
2409,3.453551,4.783514
2410,1.1401715,0.07177732
2411,0.50023997,1.8140999
2412,19.653196,16.213484
2413,6.655384,9.389351
2414,0.21690683,1.0290862
2415,1.1872783,-0.31244314
2416,2.3179305,0.89333117
2417,1.0846528,-0.31244314
